source	target
t-árrachtach	t-arracht
sé	sé
cinn	cinn
d'á	dá
ghéaga	ghéaga
timcheall	timpeall
ar	ar
\n	\n
mhéireanna	mhéar
an	an
róboit	róboit
.	.
Dá	Dá
mba	mba
chnámha	chnámha
a	a
bheadh	bheadh
ionnta	iontu
\n	\n
déanfaí	dhéanfaí
smidiríní	smidiríní
dhíobh	díobh
ach	ach
bhí	bhí
na	na
méireanna	méara
miotail	miotail
\n	\n
ró-láidir	róláidir
dó	dó
,	,
agus	agus
diaidh	diaidh
ar	ar
ndiaidh	ndiaidh
do	do
bhog	bhog
sé	sé
de'n	den
ghreim	ghreim
\n	\n
a	a
bhí	bhí
aige	aige
ar	ar
chois	chois
an	an
róboit	róboit
.	.
Do	Do
dhírigh	dhírigh
seisean	seisean
é	é
féin	féin
,	,
\n	\n
d'árduigh	d'ardaigh
sé	sé
an	an
t-árrachtach	t-arracht
,	,
idir	idir
chabhail	chabhail
agus	agus
géaga	géaga
,	,
agus	agus
\n	\n
do	do
strac	stróic
as	as
a	a
chéile	chéile
é	é
.	.
\n	\n
\n	\n
“	“
Ar	Ar
mh'anam	m'anam
nách	nach
aon	aon
dóichín	dóithín
é	é
Lugh	Lugh
Lámh-fhada	Lámhfhada
,	,
an	an
\n	\n
té	té
a	a
raghadh	rachadh
ag	ag
iomrascáil	iomrascáil
leis	leis
,	,
”	”
arsa	arsa
Seán	Seán
.	.
\n	\n
\n	\n
“	“
Ní	Ní
beag	beag
san	sin
de	de
chruthú	chruthú
ar	ar
an	an
méid	méid
is	is
féidir	féidir
dó	dó
a	a
\n	\n
dhéanamh	dhéanamh
,	,
”	”
arsa	arsa
Máirtín	Máirtín
,	,
agus	agus
do	do
chas	chas
sé	sé
abhaile	abhaile
é	é
.	.
\n	\n
