source	target
thabhairt	thabhairt
.	.
”	”
\n	\n
\n	\n
Ach	Ach
d'fhan	d'fhan
Máirtín	Máirtín
i	i
bhfeighil	bhfeighil
na	na
scuthairí	scuthairí
go	go
dtí	dtí
gur	gur
\n	\n
bhaineadar	bhaineadar
amach	amach
an	an
tsaotharlann	tsaotharlann
.	.
Bhí	Bhí
cuid	cuid
de	de
mhuintir	mhuintir
\n	\n
an	an
riaghaltais	rialtais
ag	ag
feitheamh	feitheamh
leo	leo
agus	agus
do	do
tugadh	tugadh
i	i
láthair	láthair
\n	\n
an	an
Árd-Mháighistir	Árd-Mháighistir
iad	iad
.	.
\n	\n
\n	\n
Thug	Thug
seisean	seisean
árd-mholadh	ardmholadh
dhóibh	dóibh
.	.
Do bhain	Bhain
sé	sé
an	an
\n	\n
biorán	biorán
d'á	dá
bhrat	bhrat
féin	féin
agus	agus
do	do
bhronn	bhronn
ar	ar
Mháirtín	Mháirtín
é	é
.	.
\n	\n
Biorán	Biorán
mór	mór
geal	geal
a	a
bhí	bhí
ann	ann
agus	agus
ba	ba
fuascailt	fuascailt
ríogh	rí
nó	nó
\n	\n
árd-fhlaith	ardfhlaith
an	an
chloch	chloch
loghmhar	luachmhar
a	a
bhí	bhí
ag	ag
glioscarnaigh	glioscarnach
ina	ina
lár	lár
.	.
\n	\n
\n	\n
“	“
Glac	Glac
í	í
seo	seo
uaim	uaim
,	,
”	”
ar	ar
seisean	seisean
.	.
“	“
Sid	Sid
í	í
an	an
tseod	tseoid
is	is
\n	\n
luachmhaire	luachmhaire
d'á	dá
bhfuil	bhfuil
im'	i mo
sheilbh	sheilbh
.	.
Táim	Táim
á	á
bronnadh	bronnadh
ar	ar
an	an
\n	\n
eoluidhe	eolaí
sár-chliste	sár-chliste
a	a
bhuaidh	bhuaigh
ar	ar
na	na
Cráidhmí	Cráidhmí
dhúinn	dúinn
.	.
”	”
\n	\n
\n	\n
Thug	Thug
sé	sé
árd-mholadh	ardmholadh
do'n	don
chuid	chuid
eile	eile
aca	acu
,	,
chomh	chomh
maith	maith
,	,
\n	\n
agus	agus
thug	thug
bronntanaisí	bronntanais
luachmhara	luachmhara
dhóibh	dóibh
.	.
\n	\n
\n	\n
“	“
Ní	Ní
foláir	foláir
nó	nó
tá	tá
tuirse	tuirse
oraibh	oraibh
anois	anois
,	,
”	”
ar	ar
seisean	seisean
,	,
\n	\n
\n	\n
___MANANPH_00015___	___MANANPH_00015___
\n	\n
“	“
tar	tar
éis	éis
a	a
bhfuil	bhfuil
curtha	curtha
dhíbh	dhíbh
agaibh	agaibh
,	,
agus	agus
is	is
dócha	dócha
go	go
bhfuil	bhfuil
\n	\n
fonn	fonn
oraibh	oraibh
bhúr	bhur
scíth	scíth
a	a
leigint	ligean
i	in
nbhúr	bhur
dtig	dteach
féin	féin
.	.
”	”
\n	\n
\n	\n
Do	Do
ghabhadar	ghabhadar
a	a
mbuidheachas	mbuíochas
leis	leis
i	i
dtaobh	dtaobh
na	na
mbronn	mbronn
-	-
\n	\n
tanas	tan mé
a	a
bhí	bhí
tugtha	tugtha
aige	aige
dhóibh	dóibh
agus	agus
chuadar	chuadar
thar n-ais	ar ais
chun	chun
\n	\n
a	a
dtighe	dtí
.	.
féin	féin
.	.
Chaitheadar	Chaitheadar
béile	béile
bídh	bia
annsan	ansin
agus	agus
chuadar	chuadar
a	a
\n	\n
chodladh	chodladh
dhóibh	dóibh
féin	féin
.	.
\n	\n
